user_id,cluster,segment_label
USER_000982,0,HIGH
USER_000983,0,HIGH
USER_000984,3,OCCASIONAL
USER_000985,1,MODERATE
USER_000986,0,HIGH
USER_000987,0,HIGH
USER_000988,2,AT_RISK
USER_000989,3,OCCASIONAL
USER_000990,0,HIGH
USER_000991,1,MODERATE
USER_000992,1,MODERATE
USER_000993,0,HIGH
USER_000994,0,HIGH
USER_000995,0,HIGH
USER_000996,2,AT_RISK
USER_000997,3,OCCASIONAL
USER_000998,0,HIGH
USER_000999,3,OCCASIONAL
USER_001000,0,HIGH
USER_001001,1,MODERATE
USER_001002,0,HIGH
USER_001003,0,HIGH
USER_001004,0,HIGH
USER_001005,0,HIGH
USER_001006,3,OCCASIONAL
USER_001007,2,AT_RISK
USER_001008,2,AT_RISK
USER_001009,0,HIGH
USER_001010,1,MODERATE
USER_001011,0,HIGH
USER_001012,2,AT_RISK
USER_001013,0,HIGH
USER_001014,1,MODERATE
USER_001015,3,OCCASIONAL
USER_001016,1,MODERATE
USER_001017,0,HIGH
USER_001018,2,AT_RISK
USER_001019,3,OCCASIONAL
USER_001020,0,HIGH
USER_001021,3,OCCASIONAL
USER_001022,0,HIGH
USER_001023,1,MODERATE
USER_001024,0,HIGH
USER_001025,0,HIGH
USER_001026,3,OCCASIONAL
USER_001027,0,HIGH
USER_001028,0,HIGH
USER_001029,0,HIGH
USER_001030,2,AT_RISK
USER_001031,1,MODERATE
USER_001032,1,MODERATE
USER_001033,3,OCCASIONAL
USER_001034,0,HIGH
USER_001035,0,HIGH
USER_001036,0,HIGH
USER_001037,1,MODERATE
USER_001038,1,MODERATE
USER_001039,0,HIGH
USER_001040,0,HIGH
USER_001041,2,AT_RISK
USER_001042,0,HIGH
USER_001043,0,HIGH
USER_001044,0,HIGH
USER_001045,0,HIGH
USER_001046,0,HIGH
USER_001047,3,OCCASIONAL
USER_001048,1,MODERATE
USER_001049,1,MODERATE
USER_001050,0,HIGH
USER_001051,1,MODERATE
USER_001052,3,OCCASIONAL
USER_001053,1,MODERATE
USER_001054,0,HIGH
USER_001055,2,AT_RISK
USER_001056,2,AT_RISK
USER_001057,0,HIGH
USER_001058,0,HIGH
USER_001059,0,HIGH
USER_001060,1,MODERATE
USER_001061,0,HIGH
USER_001062,3,OCCASIONAL
USER_001063,1,MODERATE
USER_001064,0,HIGH
USER_001065,0,HIGH
USER_001066,1,MODERATE
USER_001067,0,HIGH
USER_001068,0,HIGH
USER_001069,3,OCCASIONAL
USER_001070,0,HIGH
USER_001071,1,MODERATE
USER_001072,2,AT_RISK
USER_001073,0,HIGH
USER_001074,1,MODERATE
USER_001075,1,MODERATE
USER_001076,0,HIGH
USER_001077,1,MODERATE
USER_001078,1,MODERATE
USER_001079,0,HIGH
USER_001080,0,HIGH
USER_001081,3,OCCASIONAL
USER_001082,3,OCCASIONAL
USER_001083,0,HIGH
USER_001084,0,HIGH
USER_001085,1,MODERATE
USER_001086,1,MODERATE
USER_001087,0,HIGH
USER_001088,1,MODERATE
USER_001089,3,OCCASIONAL
USER_001090,1,MODERATE
USER_001091,1,MODERATE
USER_001092,3,OCCASIONAL
USER_001093,0,HIGH
USER_001094,1,MODERATE
USER_001095,0,HIGH
USER_001096,0,HIGH
USER_001097,0,HIGH
USER_001098,3,OCCASIONAL
USER_001099,0,HIGH
USER_001100,2,AT_RISK
USER_001101,3,OCCASIONAL
USER_001102,3,OCCASIONAL
USER_001103,3,OCCASIONAL
USER_001104,3,OCCASIONAL
USER_001105,2,AT_RISK
USER_001106,1,MODERATE
USER_001107,1,MODERATE
USER_001108,0,HIGH
USER_001109,1,MODERATE
USER_001110,0,HIGH
USER_001111,2,AT_RISK
USER_001112,2,AT_RISK
USER_001113,1,MODERATE
USER_001114,3,OCCASIONAL
USER_001115,1,MODERATE
USER_001116,1,MODERATE
USER_001117,1,MODERATE
USER_001118,0,HIGH
USER_001119,2,AT_RISK
USER_001120,0,HIGH
USER_001121,1,MODERATE
USER_001122,3,OCCASIONAL
USER_001123,0,HIGH
USER_001124,0,HIGH
USER_001125,0,HIGH
USER_001126,3,OCCASIONAL
USER_001127,1,MODERATE
USER_001128,1,MODERATE
USER_001129,3,OCCASIONAL
USER_001130,1,MODERATE
USER_001131,0,HIGH
USER_001132,3,OCCASIONAL
USER_001133,0,HIGH
USER_001134,3,OCCASIONAL
USER_001135,1,MODERATE
USER_001136,2,AT_RISK
USER_001137,0,HIGH
USER_001138,3,OCCASIONAL
USER_001139,3,OCCASIONAL
USER_001140,3,OCCASIONAL
USER_001141,3,OCCASIONAL
USER_001142,2,AT_RISK
USER_001143,0,HIGH
USER_001144,1,MODERATE
USER_001145,0,HIGH
USER_001146,0,HIGH
USER_001147,2,AT_RISK
USER_001148,1,MODERATE
USER_001149,0,HIGH
USER_001150,0,HIGH
USER_001151,1,MODERATE
USER_001152,2,AT_RISK
USER_001153,0,HIGH
USER_001154,0,HIGH
USER_001155,2,AT_RISK
USER_001156,0,HIGH
USER_001157,1,MODERATE
USER_001158,3,OCCASIONAL
USER_001159,3,OCCASIONAL
USER_001160,3,OCCASIONAL
USER_001161,2,AT_RISK
USER_001162,0,HIGH
USER_001163,2,AT_RISK
USER_001164,2,AT_RISK
USER_001165,0,HIGH
USER_001166,0,HIGH
USER_001167,3,OCCASIONAL
USER_001168,1,MODERATE
USER_001169,0,HIGH
USER_001170,0,HIGH
USER_001171,1,MODERATE
USER_001172,0,HIGH
USER_001173,2,AT_RISK
USER_001174,2,AT_RISK
USER_001175,0,HIGH
USER_001176,1,MODERATE
USER_001177,0,HIGH
USER_001178,0,HIGH
USER_001179,0,HIGH
USER_001180,0,HIGH
USER_001181,0,HIGH
USER_001182,3,OCCASIONAL
USER_001183,1,MODERATE
USER_001184,0,HIGH
USER_001185,0,HIGH
USER_001186,1,MODERATE
USER_001187,0,HIGH
USER_001188,1,MODERATE
USER_001189,2,AT_RISK
USER_001190,1,MODERATE
USER_001191,0,HIGH
USER_001192,0,HIGH
USER_001193,0,HIGH
USER_001194,1,MODERATE
USER_001195,0,HIGH
USER_001196,1,MODERATE
USER_001197,0,HIGH
USER_001198,0,HIGH
USER_001199,0,HIGH
USER_001200,0,HIGH
USER_001201,0,HIGH
USER_001202,3,OCCASIONAL
USER_001203,0,HIGH
USER_001204,2,AT_RISK
USER_001205,2,AT_RISK
USER_001206,0,HIGH
USER_001207,0,HIGH
USER_001208,0,HIGH
USER_001209,0,HIGH
USER_001210,3,OCCASIONAL
USER_001211,3,OCCASIONAL
USER_001212,0,HIGH
USER_001213,0,HIGH
USER_001214,2,AT_RISK
USER_001215,2,AT_RISK
USER_001216,0,HIGH
USER_001217,2,AT_RISK
USER_001218,3,OCCASIONAL
USER_001219,1,MODERATE
USER_001220,0,HIGH
USER_001221,3,OCCASIONAL
USER_001222,2,AT_RISK
USER_001223,2,AT_RISK
USER_001224,0,HIGH
USER_001225,0,HIGH
USER_001226,0,HIGH
USER_001227,2,AT_RISK
USER_001228,1,MODERATE
USER_001229,1,MODERATE
USER_001230,1,MODERATE
USER_001231,3,OCCASIONAL
USER_001232,1,MODERATE
USER_001233,1,MODERATE
USER_001234,1,MODERATE
USER_001235,0,HIGH
USER_001236,0,HIGH
USER_001237,1,MODERATE
USER_001238,0,HIGH
USER_001239,0,HIGH
USER_001240,3,OCCASIONAL
USER_001241,0,HIGH
USER_001242,2,AT_RISK
USER_001243,0,HIGH
USER_001244,2,AT_RISK
USER_001245,2,AT_RISK
USER_001246,0,HIGH
USER_001247,1,MODERATE
USER_001248,1,MODERATE
USER_001249,0,HIGH
USER_001250,0,HIGH
USER_001251,0,HIGH
USER_001252,0,HIGH
USER_001253,0,HIGH
USER_001254,0,HIGH
USER_001255,0,HIGH
USER_001256,3,OCCASIONAL
USER_001257,1,MODERATE
USER_001258,0,HIGH
USER_001259,3,OCCASIONAL
USER_001260,2,AT_RISK
USER_001261,1,MODERATE
USER_001262,0,HIGH
USER_001263,0,HIGH
USER_001264,0,HIGH
USER_001265,1,MODERATE
USER_001266,0,HIGH
USER_001267,0,HIGH
USER_001268,2,AT_RISK
USER_001269,2,AT_RISK
USER_001270,0,HIGH
USER_001271,0,HIGH
USER_001272,3,OCCASIONAL
USER_001273,0,HIGH
USER_001274,1,MODERATE
USER_001275,1,MODERATE
USER_001276,1,MODERATE
USER_001277,1,MODERATE
USER_001278,2,AT_RISK
USER_001279,1,MODERATE
USER_001280,2,AT_RISK
USER_001281,0,HIGH
USER_001282,0,HIGH
USER_001283,0,HIGH
USER_001284,0,HIGH
USER_001285,0,HIGH
USER_001286,3,OCCASIONAL
USER_001287,1,MODERATE
USER_001288,3,OCCASIONAL
USER_001289,0,HIGH
USER_001290,2,AT_RISK
USER_001291,1,MODERATE
USER_001292,0,HIGH
USER_001293,0,HIGH
USER_001294,0,HIGH
USER_001295,2,AT_RISK
USER_001296,1,MODERATE
USER_001297,1,MODERATE
USER_001298,0,HIGH
USER_001299,0,HIGH
USER_001300,2,AT_RISK
USER_001301,3,OCCASIONAL
USER_001302,0,HIGH
USER_001303,0,HIGH
USER_001304,1,MODERATE
USER_001305,3,OCCASIONAL
USER_001306,2,AT_RISK
USER_001307,2,AT_RISK
USER_001308,0,HIGH
USER_001309,0,HIGH
USER_001310,1,MODERATE
USER_001311,0,HIGH
USER_001312,1,MODERATE
USER_001313,2,AT_RISK
USER_001314,1,MODERATE
USER_001315,3,OCCASIONAL
USER_001316,0,HIGH
USER_001317,0,HIGH
USER_001318,0,HIGH
USER_001319,3,OCCASIONAL
USER_001320,0,HIGH
USER_001321,0,HIGH
USER_001322,2,AT_RISK
USER_001323,0,HIGH
USER_001324,0,HIGH
USER_001325,0,HIGH
USER_001326,1,MODERATE
USER_001327,2,AT_RISK
USER_001328,3,OCCASIONAL
USER_001329,2,AT_RISK
USER_001330,1,MODERATE
USER_001331,1,MODERATE
USER_001332,2,AT_RISK
USER_001333,2,AT_RISK
USER_001334,3,OCCASIONAL
USER_001335,0,HIGH
USER_001336,0,HIGH
USER_001337,0,HIGH
USER_001338,3,OCCASIONAL
USER_001339,3,OCCASIONAL
USER_001340,0,HIGH
USER_001341,0,HIGH
USER_001342,1,MODERATE
USER_001343,3,OCCASIONAL
USER_001344,3,OCCASIONAL
USER_001345,0,HIGH
USER_001346,1,MODERATE
USER_001347,0,HIGH
USER_001348,0,HIGH
USER_001349,0,HIGH
USER_001350,0,HIGH
USER_001351,0,HIGH
USER_001352,0,HIGH
USER_001353,0,HIGH
USER_001354,1,MODERATE
USER_001355,0,HIGH
USER_001356,2,AT_RISK
USER_001357,1,MODERATE
USER_001358,2,AT_RISK
USER_001359,2,AT_RISK
USER_001360,2,AT_RISK
USER_001361,0,HIGH
USER_001362,0,HIGH
USER_001363,2,AT_RISK
USER_001364,0,HIGH
USER_001365,0,HIGH
USER_001366,0,HIGH
USER_001367,1,MODERATE
USER_001368,3,OCCASIONAL
USER_001369,0,HIGH
USER_001370,0,HIGH
USER_001371,3,OCCASIONAL
USER_001372,0,HIGH
USER_001373,0,HIGH
USER_001374,3,OCCASIONAL
USER_001375,1,MODERATE
USER_001376,0,HIGH
USER_001377,1,MODERATE
USER_001378,0,HIGH
USER_001379,1,MODERATE
USER_001380,0,HIGH
USER_001381,0,HIGH
USER_001382,0,HIGH
USER_001383,0,HIGH
USER_001384,1,MODERATE
USER_001385,1,MODERATE
USER_001386,1,MODERATE
USER_001387,1,MODERATE
USER_001388,1,MODERATE
USER_001389,1,MODERATE
USER_001390,0,HIGH
USER_001391,2,AT_RISK
USER_001392,1,MODERATE
USER_001393,0,HIGH
USER_001394,2,AT_RISK
USER_001395,0,HIGH
USER_001396,1,MODERATE
USER_001397,1,MODERATE
USER_001398,1,MODERATE
USER_001399,0,HIGH
USER_001400,2,AT_RISK
USER_001401,0,HIGH
USER_001402,1,MODERATE
USER_001403,0,HIGH
USER_001404,1,MODERATE
USER_001405,2,AT_RISK
USER_001406,0,HIGH
USER_001407,1,MODERATE
USER_001408,1,MODERATE
USER_001409,0,HIGH
USER_001410,3,OCCASIONAL
USER_001411,0,HIGH
USER_001412,0,HIGH
USER_001413,0,HIGH
USER_001414,1,MODERATE
USER_001415,0,HIGH
USER_001416,0,HIGH
USER_001417,3,OCCASIONAL
USER_001418,3,OCCASIONAL
USER_001419,2,AT_RISK
USER_001420,1,MODERATE
USER_001421,2,AT_RISK
USER_001422,3,OCCASIONAL
USER_001423,0,HIGH
USER_001424,1,MODERATE
USER_001425,1,MODERATE
USER_001426,0,HIGH
USER_001427,0,HIGH
USER_001428,1,MODERATE
USER_001429,1,MODERATE
USER_001430,0,HIGH
USER_001431,0,HIGH
USER_001432,0,HIGH
USER_001433,1,MODERATE
USER_001434,1,MODERATE
USER_001435,1,MODERATE
USER_001436,1,MODERATE
USER_001437,3,OCCASIONAL
USER_001438,2,AT_RISK
USER_001439,0,HIGH
USER_001440,0,HIGH
USER_001441,2,AT_RISK
USER_001442,0,HIGH
USER_001443,0,HIGH
USER_001444,1,MODERATE
USER_001445,0,HIGH
USER_001446,2,AT_RISK
USER_001447,3,OCCASIONAL
USER_001448,0,HIGH
USER_001449,0,HIGH
USER_001450,1,MODERATE
USER_001451,3,OCCASIONAL
USER_001452,3,OCCASIONAL
USER_001453,2,AT_RISK
USER_001454,2,AT_RISK
USER_001455,2,AT_RISK
USER_001456,0,HIGH
USER_001457,0,HIGH
USER_001458,0,HIGH
USER_001459,2,AT_RISK
USER_001460,1,MODERATE
USER_001461,0,HIGH
USER_001462,3,OCCASIONAL
USER_001463,1,MODERATE
USER_001464,1,MODERATE
USER_001465,1,MODERATE
USER_001466,0,HIGH
USER_001467,0,HIGH
USER_001468,0,HIGH
USER_001469,0,HIGH
USER_001470,0,HIGH
USER_001471,1,MODERATE
USER_001472,1,MODERATE
USER_001473,1,MODERATE
USER_001474,1,MODERATE
USER_001475,3,OCCASIONAL
USER_001476,2,AT_RISK
USER_001477,0,HIGH
USER_001478,0,HIGH
USER_001479,1,MODERATE
USER_001480,1,MODERATE
USER_001481,1,MODERATE
USER_001482,3,OCCASIONAL
USER_001483,0,HIGH
USER_001484,1,MODERATE
USER_001485,3,OCCASIONAL
USER_001486,1,MODERATE
USER_001487,1,MODERATE
USER_001488,0,HIGH
USER_001489,3,OCCASIONAL
USER_001490,1,MODERATE
USER_001491,0,HIGH
USER_001492,0,HIGH
USER_001493,1,MODERATE
USER_001494,1,MODERATE
USER_001495,0,HIGH
USER_001496,1,MODERATE
USER_001497,0,HIGH
USER_001498,3,OCCASIONAL
USER_001499,0,HIGH
USER_001500,2,AT_RISK
USER_001501,1,MODERATE
USER_001502,0,HIGH
USER_001503,0,HIGH
USER_001504,1,MODERATE
USER_001505,3,OCCASIONAL
USER_001506,0,HIGH
USER_001507,3,OCCASIONAL
USER_001508,0,HIGH
USER_001509,0,HIGH
USER_001510,1,MODERATE
USER_001511,0,HIGH
USER_001512,3,OCCASIONAL
USER_001513,3,OCCASIONAL
USER_001514,0,HIGH
USER_001515,0,HIGH
USER_001516,1,MODERATE
USER_001517,0,HIGH
USER_001518,2,AT_RISK
USER_001519,0,HIGH
USER_001520,0,HIGH
USER_001521,1,MODERATE
USER_001522,0,HIGH
USER_001523,0,HIGH
USER_001524,2,AT_RISK
USER_001525,1,MODERATE
USER_001526,1,MODERATE
USER_001527,2,AT_RISK
USER_001528,0,HIGH
USER_001529,2,AT_RISK
USER_001530,0,HIGH
USER_001531,0,HIGH
USER_001532,0,HIGH
USER_001533,1,MODERATE
USER_001534,1,MODERATE
USER_001535,0,HIGH
USER_001536,1,MODERATE
USER_001537,0,HIGH
USER_001538,0,HIGH
USER_001539,0,HIGH
USER_001540,3,OCCASIONAL
USER_001541,0,HIGH
USER_001542,3,OCCASIONAL
USER_001543,2,AT_RISK
USER_001544,0,HIGH
USER_001545,0,HIGH
USER_001546,3,OCCASIONAL
USER_001547,3,OCCASIONAL
USER_001548,1,MODERATE
USER_001549,3,OCCASIONAL
USER_001550,0,HIGH
USER_001551,2,AT_RISK
USER_001552,3,OCCASIONAL
USER_001553,0,HIGH
USER_001554,2,AT_RISK
USER_001555,2,AT_RISK
USER_001556,0,HIGH
USER_001557,1,MODERATE
USER_001558,1,MODERATE
USER_001559,1,MODERATE
USER_001560,3,OCCASIONAL
USER_001561,2,AT_RISK
USER_001562,0,HIGH
USER_001563,0,HIGH
USER_001564,0,HIGH
USER_001565,3,OCCASIONAL
USER_001566,0,HIGH
USER_001567,1,MODERATE
USER_001568,1,MODERATE
USER_001569,1,MODERATE
USER_001570,1,MODERATE
USER_001571,1,MODERATE
USER_001572,0,HIGH
USER_001573,0,HIGH
USER_001574,0,HIGH
USER_001575,3,OCCASIONAL
USER_001576,1,MODERATE
USER_001577,1,MODERATE
USER_001578,0,HIGH
USER_001579,0,HIGH
USER_001580,1,MODERATE
USER_001581,0,HIGH
USER_001582,0,HIGH
USER_001583,0,HIGH
USER_001584,3,OCCASIONAL
USER_001585,1,MODERATE
USER_001586,0,HIGH
USER_001587,1,MODERATE
USER_001588,3,OCCASIONAL
USER_001589,0,HIGH
USER_001590,0,HIGH
USER_001591,3,OCCASIONAL
USER_001592,1,MODERATE
USER_001593,0,HIGH
USER_001594,1,MODERATE
USER_001595,0,HIGH
USER_001596,0,HIGH
USER_001597,0,HIGH
USER_001598,1,MODERATE
USER_001599,1,MODERATE
USER_001600,2,AT_RISK
USER_001601,3,OCCASIONAL
USER_001602,3,OCCASIONAL
USER_001603,0,HIGH
USER_001604,1,MODERATE
USER_001605,3,OCCASIONAL
USER_001606,0,HIGH
USER_001607,0,HIGH
USER_001608,3,OCCASIONAL
USER_001609,0,HIGH
USER_001610,0,HIGH
USER_001611,0,HIGH
USER_001612,0,HIGH
USER_001613,0,HIGH
USER_001614,2,AT_RISK
USER_001615,0,HIGH
USER_001616,0,HIGH
USER_001617,3,OCCASIONAL
USER_001618,2,AT_RISK
USER_001619,1,MODERATE
USER_001620,3,OCCASIONAL
USER_001621,1,MODERATE
USER_001622,0,HIGH
USER_001623,0,HIGH
USER_001624,1,MODERATE
USER_001625,0,HIGH
USER_001626,1,MODERATE
USER_001627,1,MODERATE
USER_001628,3,OCCASIONAL
USER_001629,2,AT_RISK
USER_001630,3,OCCASIONAL
USER_001631,1,MODERATE
USER_001632,0,HIGH
USER_001633,0,HIGH
USER_001634,3,OCCASIONAL
USER_001635,1,MODERATE
USER_001636,0,HIGH
USER_001637,1,MODERATE
USER_001638,1,MODERATE
USER_001639,1,MODERATE
USER_001640,0,HIGH
USER_001641,0,HIGH
USER_001642,1,MODERATE
USER_001643,1,MODERATE
USER_001644,3,OCCASIONAL
USER_001645,1,MODERATE
USER_001646,1,MODERATE
USER_001647,0,HIGH
USER_001648,2,AT_RISK
USER_001649,0,HIGH
USER_001650,0,HIGH
USER_001651,1,MODERATE
USER_001652,0,HIGH
USER_001653,0,HIGH
USER_001654,1,MODERATE
USER_001655,3,OCCASIONAL
USER_001656,0,HIGH
USER_001657,2,AT_RISK
USER_001658,1,MODERATE
USER_001659,3,OCCASIONAL
USER_001660,2,AT_RISK
USER_001661,1,MODERATE
USER_001662,3,OCCASIONAL
USER_001663,0,HIGH
USER_001664,2,AT_RISK
USER_001665,1,MODERATE
USER_001666,0,HIGH
USER_001667,0,HIGH
USER_001668,0,HIGH
USER_001669,0,HIGH
USER_001670,0,HIGH
USER_001671,0,HIGH
USER_001672,0,HIGH
USER_001673,3,OCCASIONAL
USER_001674,1,MODERATE
USER_001675,0,HIGH
USER_001676,1,MODERATE
USER_001677,0,HIGH
USER_001678,2,AT_RISK
USER_001679,0,HIGH
USER_001680,1,MODERATE
USER_001681,0,HIGH
USER_001682,0,HIGH
USER_001683,2,AT_RISK
USER_001684,0,HIGH
USER_001685,2,AT_RISK
USER_001686,3,OCCASIONAL
USER_001687,0,HIGH
USER_001688,0,HIGH
USER_001689,1,MODERATE
USER_001690,3,OCCASIONAL
USER_001691,2,AT_RISK
USER_001692,2,AT_RISK
USER_001693,1,MODERATE
USER_001694,2,AT_RISK
USER_001695,0,HIGH
USER_001696,2,AT_RISK
USER_001697,0,HIGH
USER_001698,0,HIGH
USER_001699,3,OCCASIONAL
USER_001700,2,AT_RISK
USER_001701,0,HIGH
USER_001702,1,MODERATE
USER_001703,0,HIGH
USER_001704,3,OCCASIONAL
USER_001705,0,HIGH
USER_001706,1,MODERATE
USER_001707,2,AT_RISK
USER_001708,1,MODERATE
USER_001709,1,MODERATE
USER_001710,1,MODERATE
USER_001711,2,AT_RISK
USER_001712,3,OCCASIONAL
USER_001713,0,HIGH
USER_001714,0,HIGH
USER_001715,0,HIGH
USER_001716,1,MODERATE
USER_001717,0,HIGH
USER_001718,3,OCCASIONAL
USER_001719,0,HIGH
USER_001720,1,MODERATE
USER_001721,3,OCCASIONAL
USER_001722,1,MODERATE
USER_001723,1,MODERATE
USER_001724,2,AT_RISK
USER_001725,0,HIGH
USER_001726,1,MODERATE
USER_001727,0,HIGH
USER_001728,2,AT_RISK
USER_001729,1,MODERATE
USER_001730,0,HIGH
USER_001731,0,HIGH
USER_001732,0,HIGH
USER_001733,0,HIGH
USER_001734,0,HIGH
USER_001735,0,HIGH
USER_001736,0,HIGH
USER_001737,1,MODERATE
USER_001738,3,OCCASIONAL
USER_001739,0,HIGH
USER_001740,0,HIGH
USER_001741,1,MODERATE
USER_001742,2,AT_RISK
USER_001743,0,HIGH
USER_001744,1,MODERATE
USER_001745,2,AT_RISK
USER_001746,3,OCCASIONAL
USER_001747,1,MODERATE
USER_001748,2,AT_RISK
USER_001749,0,HIGH
USER_001750,0,HIGH
USER_001751,3,OCCASIONAL
USER_001752,2,AT_RISK
USER_001753,0,HIGH
USER_001754,0,HIGH
USER_001755,1,MODERATE
USER_001756,1,MODERATE
USER_001757,3,OCCASIONAL
USER_001758,1,MODERATE
USER_001759,1,MODERATE
USER_001760,0,HIGH
USER_001761,3,OCCASIONAL
USER_001762,3,OCCASIONAL
USER_001763,2,AT_RISK
USER_001764,3,OCCASIONAL
USER_001765,0,HIGH
USER_001766,1,MODERATE
USER_001767,0,HIGH
USER_001768,0,HIGH
USER_001769,0,HIGH
USER_001770,0,HIGH
USER_001771,0,HIGH
USER_001772,0,HIGH
USER_001773,0,HIGH
USER_001774,0,HIGH
USER_001775,1,MODERATE
USER_001776,0,HIGH
USER_001777,2,AT_RISK
USER_001778,0,HIGH
USER_001779,0,HIGH
USER_001780,0,HIGH
USER_001781,2,AT_RISK
USER_001782,1,MODERATE
USER_001783,0,HIGH
USER_001784,1,MODERATE
USER_001785,3,OCCASIONAL
USER_001786,0,HIGH
USER_001787,2,AT_RISK
USER_001788,0,HIGH
USER_001789,0,HIGH
USER_001790,1,MODERATE
USER_001791,1,MODERATE
USER_001792,3,OCCASIONAL
USER_001793,3,OCCASIONAL
USER_001794,0,HIGH
USER_001795,1,MODERATE
USER_001796,1,MODERATE
USER_001797,0,HIGH
USER_001798,0,HIGH
USER_001799,0,HIGH
USER_001800,2,AT_RISK
USER_001801,1,MODERATE
USER_001802,1,MODERATE
USER_001803,3,OCCASIONAL
USER_001804,0,HIGH
USER_001805,1,MODERATE
USER_001806,1,MODERATE
USER_001807,0,HIGH
USER_001808,1,MODERATE
USER_001809,0,HIGH
USER_001810,0,HIGH
USER_001811,1,MODERATE
USER_001812,3,OCCASIONAL
USER_001813,0,HIGH
USER_001814,0,HIGH
USER_001815,3,OCCASIONAL
USER_001816,0,HIGH
USER_001817,1,MODERATE
USER_001818,2,AT_RISK
USER_001819,0,HIGH
USER_001820,1,MODERATE
USER_001821,0,HIGH
USER_001822,3,OCCASIONAL
USER_001823,0,HIGH
USER_001824,0,HIGH
USER_001825,1,MODERATE
USER_001826,0,HIGH
USER_001827,0,HIGH
USER_001828,2,AT_RISK
USER_001829,1,MODERATE
USER_001830,3,OCCASIONAL
USER_001831,2,AT_RISK
USER_001832,3,OCCASIONAL
USER_001833,3,OCCASIONAL
USER_001834,3,OCCASIONAL
USER_001835,0,HIGH
USER_001836,0,HIGH
USER_001837,0,HIGH
USER_001838,0,HIGH
USER_001839,1,MODERATE
USER_001840,0,HIGH
USER_001841,0,HIGH
USER_001842,1,MODERATE
USER_001843,1,MODERATE
USER_001844,0,HIGH
USER_001845,3,OCCASIONAL
USER_001846,0,HIGH
USER_001847,3,OCCASIONAL
USER_001848,2,AT_RISK
USER_001849,3,OCCASIONAL
USER_001850,0,HIGH
USER_001851,2,AT_RISK
USER_001852,3,OCCASIONAL
USER_001853,0,HIGH
USER_001854,2,AT_RISK
USER_001855,0,HIGH
USER_001856,1,MODERATE
USER_001857,0,HIGH
USER_001858,2,AT_RISK
USER_001859,2,AT_RISK
USER_001860,2,AT_RISK
USER_001861,0,HIGH
USER_001862,2,AT_RISK
USER_001863,0,HIGH
USER_001864,0,HIGH
USER_001865,1,MODERATE
USER_001866,0,HIGH
USER_001867,3,OCCASIONAL
USER_001868,0,HIGH
USER_001869,3,OCCASIONAL
USER_001870,2,AT_RISK
USER_001871,0,HIGH
USER_001872,0,HIGH
USER_001873,1,MODERATE
USER_001874,1,MODERATE
USER_001875,0,HIGH
USER_001876,0,HIGH
USER_001877,2,AT_RISK
USER_001878,0,HIGH
USER_001879,0,HIGH
USER_001880,2,AT_RISK
USER_001881,0,HIGH
USER_001882,0,HIGH
USER_001883,1,MODERATE
USER_001884,1,MODERATE
USER_001885,0,HIGH
USER_001886,1,MODERATE
USER_001887,3,OCCASIONAL
USER_001888,0,HIGH
USER_001889,1,MODERATE
USER_001890,2,AT_RISK
USER_001891,0,HIGH
USER_001892,0,HIGH
USER_001893,2,AT_RISK
USER_001894,3,OCCASIONAL
USER_001895,1,MODERATE
USER_001896,0,HIGH
USER_001897,0,HIGH
USER_001898,3,OCCASIONAL
USER_001899,1,MODERATE
USER_001900,1,MODERATE
USER_001901,0,HIGH
USER_001902,0,HIGH
USER_001903,0,HIGH
USER_001904,0,HIGH
USER_001905,2,AT_RISK
USER_001906,3,OCCASIONAL
USER_001907,2,AT_RISK
USER_001908,0,HIGH
USER_001909,1,MODERATE
USER_001910,3,OCCASIONAL
USER_001911,0,HIGH
USER_001912,2,AT_RISK
USER_001913,2,AT_RISK
USER_001914,1,MODERATE
USER_001915,0,HIGH
USER_001916,1,MODERATE
USER_001917,3,OCCASIONAL
USER_001918,2,AT_RISK
USER_001919,0,HIGH
USER_001920,0,HIGH
USER_001921,0,HIGH
USER_001922,0,HIGH
USER_001923,0,HIGH
USER_001924,3,OCCASIONAL
USER_001925,0,HIGH
USER_001926,0,HIGH
USER_001927,3,OCCASIONAL
USER_001928,2,AT_RISK
USER_001929,0,HIGH
USER_001930,1,MODERATE
USER_001931,3,OCCASIONAL
USER_001932,0,HIGH
USER_001933,2,AT_RISK
USER_001934,1,MODERATE
USER_001935,0,HIGH
USER_001936,1,MODERATE
USER_001937,1,MODERATE
USER_001938,3,OCCASIONAL
USER_001939,1,MODERATE
USER_001940,1,MODERATE
USER_001941,1,MODERATE
USER_001942,0,HIGH
USER_001943,1,MODERATE
USER_001944,0,HIGH
USER_001945,0,HIGH
USER_001946,0,HIGH
USER_001947,3,OCCASIONAL
USER_001948,1,MODERATE
USER_001949,3,OCCASIONAL
USER_001950,2,AT_RISK
USER_001951,1,MODERATE
USER_001952,0,HIGH
USER_001953,1,MODERATE
USER_001954,0,HIGH
USER_001955,1,MODERATE
USER_001956,0,HIGH
USER_001957,0,HIGH
USER_001958,2,AT_RISK
USER_001959,0,HIGH
USER_001960,1,MODERATE
USER_001961,3,OCCASIONAL
USER_001962,3,OCCASIONAL
USER_001963,0,HIGH
USER_001964,0,HIGH
USER_001965,3,OCCASIONAL
USER_001966,1,MODERATE
USER_001967,1,MODERATE
USER_001968,3,OCCASIONAL
